image,facelike,hominess,invitingness,price,relaxation,safety
2055980414-3407634467.png,41.7,35.8,21,22.5,28.1,43.6
216570695-1482179781.png,28.2,47.7,50.7,60.8,48.8,62.6
2187262714-4288867230.png,48.8,73.6,72.4,67.1,62.1,61.5
225317499-1667517350.png,65.3,69.2,59.9,67,60.7,68.2
2466745411-514967.png,37.2,50.1,59.2,60.9,43.9,61.9
2504525872-121855198.png,29.8,42.2,46.7,48.5,55.8,51.7
2578050466-170974769.png,51.8,72.7,60.6,59.7,59.9,65.5
259505-1439969252.png,38.1,43.7,36,43,35.8,42.3
2692805426-241477212.png,38.4,35.9,40.9,50.5,47.9,53.9
277313221-1814167872.png,37,60.4,44.1,58.1,47.1,62.9
2893220697-374143148.png,38.9,66.8,53.6,48.4,64.6,65.9
2900765866-376378501.png,35.2,49.8,47.4,49.3,54,50.6
3197003265-458620524.png,42.4,69.1,62.6,67.6,69.4,65.5
3205771837-477530960.png,37.5,49.7,45.4,57.7,50.6,53.7
3505025198-599218589.png,37.1,43,34.7,54.6,41.5,55.5
3776926244-611234126.png,48.6,39.9,41,48.5,47.7,50
3894834319-701259143.png,50.8,66.9,53.6,72.7,51,66.4
3901736939-1067637332.png,37.8,45,41.5,30,51,50.3
4082983028-1094666325.png,39.7,49.9,47.1,63.9,49.6,58.5
458620524-1867628749.png,44.9,52.3,50,65,59.5,61.7
537639242-1939800280.png,48.2,65.9,63.5,67.8,74.2,66.4
545221693-1971198480.png,50.5,45.5,46.1,49,44.3,48.7
607697778-1990417017.png,45.7,56.6,58.3,62.1,54.6,63.6
75300394-1472018081.png,51.1,63,57.3,53.3,58.1,56.4
901348950-2042883939.png,34.5,35.7,43,49.8,50,50.6
1071478059-2478373931.png,35,65.4,51.3,61.6,57,59.6
1191524032-2989255075.png,37.5,54.4,52.4,68.6,45.4,60.7
148570-1439969252.png,41.5,41.1,29,34.3,33.1,45.6
1711987699-3246770078.png,55.6,53.9,44.7,61.7,54.3,59.3
1793486405-3407634467.png,43.1,37.4,20.9,25.8,34.7,34.7
2055980414-4288867230.png,36.4,38.2,28.4,45.3,27.1,47.5
216570695-1667517350.png,47.5,51,42.4,64.9,49.5,55.6
2187262714-514967.png,36.2,67.1,55.5,53.2,56,54.1
225317499-1814167872.png,33.3,66.4,62.4,66.1,62.5,65.9
2466745411-121855198.png,13.4,51,36.6,37.5,35.4,50
2504525872-170974769.png,29.8,42.7,39.5,40.3,42.1,57.4
2578050466-241477212.png,39.5,72.4,67.2,66.3,56.3,60.8
259505-1472018081.png,24.9,52.3,41,55.1,44.6,51.2
2692805426-374143148.png,31.9,58,45,53,51.9,49.3
277313221-1867628749.png,16.3,21.4,15,51.7,22.8,34.8
2893220697-376378501.png,32,36.4,35.7,38.1,43.9,42.6
2900765866-458620524.png,27.4,77.6,76.1,61.6,76.7,64.7
3197003265-477530960.png,18.2,48.4,46.7,40.5,48.1,56
3205771837-599218589.png,27.5,45.7,46.6,44.7,47.4,53.4
3505025198-611234126.png,28.9,29,19.6,40.3,39.3,43.8
3776926244-701259143.png,48.7,55.2,45.6,66.9,38.8,47.6
3894834319-1067637332.png,36.6,65.3,59.4,50.8,62.1,51.7
3901736939-1094666325.png,20.6,53.2,44,57.7,54.5,46.3
4082983028-1242413945.png,35.9,60.7,43.4,69.2,50.6,55.8
458620524-1939800280.png,38.8,81,62.5,68.4,68.1,60.3
537639242-1971198480.png,33.1,65.2,48.8,51.4,54.8,52.7
545221693-1990417017.png,30.6,39.3,34.9,51.8,38.6,48.9
607697778-2042883939.png,18.7,44,33.7,44.2,34.7,52.7
75300394-1482179781.png,13.4,33.7,30.2,40,42.4,39.7
901348950-2406307838.png,48.3,36.7,19.4,36.2,36.6,42.1
1071478059-2989255075.png,38.6,44.4,44.4,49.5,50.2,62.5
1191524032-3246770078.png,57.4,51.9,50.4,53.2,64,60.4
148570-1472018081.png,51.6,71,70.6,67.5,77.8,69.3
1711987699-3407634467.png,52.2,73.5,73.4,67.3,78.4,69.7
1793486405-4288867230.png,46.8,58.8,60.5,47.7,48.8,54
2055980414-514967.png,31.1,35.3,31.8,39.4,40.6,36.4
216570695-1814167872.png,46.1,54.9,56.3,56.5,58.9,50.6
2187262714-121855198.png,30.8,43.1,51.9,40.4,58.9,45.6
225317499-1867628749.png,35.2,43.5,37.8,49.8,41.4,45.2
2466745411-170974769.png,22.5,48.6,35.5,32.7,49.2,35.5
2504525872-241477212.png,24.6,33.9,32.8,47.1,33.8,29
2578050466-374143148.png,42.5,63.6,62.4,58.5,76.2,55.9
259505-1482179781.png,22,32.3,29.7,45.2,37.2,38.6
2692805426-376378501.png,31,40.4,39.4,43.2,42.3,40.5
277313221-1939800280.png,38.5,60.1,58.8,58.6,60.6,51.3
2893220697-458620524.png,33.1,57.1,57.3,55.3,71.2,55.2
2900765866-477530960.png,34.2,57.1,40.2,42.9,43.1,44.3
3197003265-599218589.png,27.1,39.5,40.7,29.4,47,37
3205771837-611234126.png,21.8,35.2,44.4,43.1,37.2,47.8
3505025198-701259143.png,56.2,47.4,46,60.6,47.8,54.3
3776926244-1067637332.png,25.5,44.2,36.8,33.6,44.9,41.8
3894834319-1094666325.png,39.7,60.6,47.4,63.3,69.5,51.4
3901736939-1242413945.png,52,58.6,61.8,63.8,68.9,58.8
4082983028-1439969252.png,19,27.6,17,31.7,28.2,29.7
458620524-1971198480.png,40.9,60.4,54.3,45.1,62.7,50.4
537639242-1990417017.png,30.2,53.2,53.6,54.3,56.5,54.7
545221693-2042883939.png,33.5,33.7,41.3,34.1,42.8,44.9
607697778-2406307838.png,58.5,24.3,28.7,26.6,26,27.1
75300394-1667517350.png,62.5,53.4,47,55.3,54.5,58.9
901348950-2478373931.png,43.7,58.4,56.7,64.4,61.6,65.8
1071478059-3246770078.png,54.9,44.2,49.2,47.4,38.6,45.7
1191524032-3407634467.png,52.6,47,43.5,45.9,34,48.2
148570-1482179781.png,53.1,51.5,56.1,53,45.1,52.8
1711987699-4288867230.png,41,62.1,64.1,73,70.4,64.7
1793486405-514967.png,32.4,37.5,38.7,43.5,45.1,40.3
2055980414-121855198.png,30.4,25.8,24.7,33.8,26.4,20.6
216570695-1867628749.png,29,44.3,37.4,62.1,33.7,41.6
2187262714-170974769.png,53.4,50.9,57,46.6,54.2,60.8
225317499-1939800280.png,40.7,68,66.4,79.6,60.7,66.7
2466745411-241477212.png,37.4,49.1,39,50.5,35.8,30.8
2504525872-374143148.png,41.2,59.2,54.7,68.6,67.5,63.9
2578050466-376378501.png,37.3,50.5,60.7,59.3,55.6,60.3
259505-1667517350.png,48.8,47.1,50.5,64.6,54.3,58.9
2692805426-458620524.png,38.4,68.3,61.9,64.9,64.2,59.3
277313221-1971198480.png,35.2,27.5,26.8,28.4,29.3,20.6
2893220697-477530960.png,38.3,38.3,38.4,41.1,35.9,41.1
2900765866-599218589.png,30.1,33,33.3,32.3,26.1,39.7
3197003265-611234126.png,32.1,43.8,47,49.3,45.1,45.1
3205771837-701259143.png,47.9,56.6,44.6,65,54.4,40.6
3505025198-1067637332.png,42.4,26.7,31.7,32.1,39.3,32.1
3776926244-1094666325.png,34.3,44,36.3,48.8,32.8,39.4
3894834319-1242413945.png,44,69.3,62.5,74.9,56.7,68.8
3901736939-1439969252.png,24.9,27.2,33.6,51.1,34.2,36.8
4082983028-1472018081.png,39.3,62.6,56.9,63.5,62,53.8
458620524-1990417017.png,47,63.9,62.6,58.4,58.8,66.2
537639242-2042883939.png,32,48.8,50.5,44.7,48,58.7
545221693-2406307838.png,61.7,33,29.8,30.1,29.3,30.9
607697778-2478373931.png,34.7,58.7,53.6,74.4,55.3,60.2
75300394-1814167872.png,32.9,38.2,39.7,53.7,44.7,43.8
901348950-2989255075.png,44.7,44.5,48.5,61.3,50.1,45.5
1071478059-3407634467.png,43.9,52.3,66.3,50.3,53.9,45.2
1191524032-4288867230.png,42.6,69.6,72.3,74.4,70.9,71.7
148570-1667517350.png,50.3,71.7,60.9,78.2,66.1,75.3
1711987699-514967.png,20.7,76.3,80.5,76.7,77,61.9
1793486405-121855198.png,20.4,47.7,36.4,38.7,31.9,43.2
2055980414-170974769.png,28,30.2,26.5,26.4,31.2,32.8
216570695-1939800280.png,41.6,77,66.9,73.6,71.3,66.6
2187262714-241477212.png,19.1,57.5,51.4,42.9,49.1,44.9
225317499-1971198480.png,34.7,72.1,72.1,50,68.8,45.9
2466745411-374143148.png,35.9,61.3,63.3,59.4,60.9,60.6
2504525872-376378501.png,13.9,36.8,39.8,38.8,34,47.4
2578050466-458620524.png,16,81.4,79.5,71.8,84.1,69.9
259505-1814167872.png,20.8,59.6,49.1,63.2,54.3,66.8
2692805426-477530960.png,29,56.8,57.1,52.5,43.9,59.3
277313221-1990417017.png,29,51.3,42.2,50.2,48.7,56.1
2893220697-599218589.png,20,49.6,43.4,40.1,40.2,52.8
2900765866-611234126.png,31.4,39.2,30.5,40.2,39.1,55
3197003265-701259143.png,48.8,57.5,50.9,72.8,54.9,70.2
3205771837-1067637332.png,32.6,57.6,50.7,49,50.6,47.9
3505025198-1094666325.png,22.4,62.1,63.8,68.5,57.9,64.9
3776926244-1242413945.png,28.5,78.3,62.7,71.7,73.2,72.9
3894834319-1439969252.png,25.8,45.5,43.6,41.3,46.5,45.3
3901736939-1472018081.png,35.5,66.2,55.4,57.4,64.8,66.3
4082983028-1482179781.png,26.6,41.9,39.4,46.9,37.9,47.2
458620524-2042883939.png,21.8,58.1,57.1,43.1,54.6,52.6
537639242-2406307838.png,60.5,42.8,42.9,23.6,28.8,35.4
545221693-2478373931.png,32.3,54.5,57.8,66,58.9,64.7
607697778-2989255075.png,32.2,62,57.2,55.1,53.5,62.2
75300394-1867628749.png,33.6,38.5,36.9,56.2,34.6,52.7
901348950-3246770078.png,54.8,57.8,58.3,61.1,52.1,63.9
1071478059-4288867230.png,23.4,42.6,40.6,50.5,40.2,48.3
1191524032-514967.png,26.8,57.4,57.6,69.9,61.7,56.5
148570-1814167872.png,21.6,50.5,45.9,62.7,50.5,50.3
1711987699-121855198.png,16.7,55.9,56.8,51.8,63.8,48.9
1793486405-170974769.png,36.1,21.8,17.7,21.3,22,28.5
2055980414-241477212.png,15.8,30.4,32.7,35.8,32.8,37.3
216570695-1971198480.png,18.6,32.4,25.5,32.7,26.5,31
2187262714-374143148.png,31,61.8,51.7,60,58.8,54.3
225317499-1990417017.png,29.1,57.7,55.9,53.2,55.9,55.4
2466745411-376378501.png,14,31.8,25.5,28.9,27.4,30.7
2504525872-458620524.png,27.6,57.2,52.8,64.5,61.5,51.1
2578050466-477530960.png,15,49,53.2,53.4,49.7,42
259505-1867628749.png,24.4,32.3,20.5,54.3,32.9,35.1
2692805426-599218589.png,20.1,30.9,31.3,39.5,29.6,36.9
277313221-2042883939.png,15.4,21.1,13.7,26.9,19.2,29.4
2893220697-611234126.png,30.8,30.4,25.1,38.5,23.9,29.3
2900765866-701259143.png,49.1,43.3,44.7,50.3,42.3,47.5
3197003265-1067637332.png,28.5,38.6,32.1,30.8,31.5,32.2
3205771837-1094666325.png,14.9,49.5,42.9,52.6,47.4,43.9
3505025198-1242413945.png,36.4,33.8,29.6,56.6,35.9,41.6
3776926244-1439969252.png,30.1,35.5,24.8,31.1,27.3,41
3894834319-1472018081.png,36.7,71.7,73.3,70.2,76,60.4
3901736939-1482179781.png,19,32,26.6,30.1,30.7,27.4
4082983028-1667517350.png,43.3,43.9,34.7,51.4,33.9,52.6
458620524-2406307838.png,46.1,34.7,28,21.9,37.4,22.3
537639242-2478373931.png,21.2,52.6,46.4,67.3,51.6,54.8
545221693-2989255075.png,57.8,29.9,21.2,37.8,23.1,33.3
607697778-3246770078.png,50.9,37.6,35.1,45,38.9,47.7
75300394-1939800280.png,23.8,47.5,43.9,54.2,48.7,48.3
901348950-3407634467.png,14.3,46.6,35,38.5,39.1,43.7
1071478059-514967.png,27.90909091,51,44.90909091,46.54545455,37.27272727,51.81818182
1191524032-121855198.png,39.36363636,55.18181818,65.54545455,56.72727273,61.63636364,52.45454545
148570-1867628749.png,40.18181818,23.45454545,17.72727273,48.54545455,20.27272727,53.27272727
1711987699-170974769.png,40.72727273,68.27272727,62.18181818,58.90909091,70.45454545,63.63636364
1793486405-241477212.png,38,24.45454545,28.81818182,43.63636364,25.27272727,43.27272727
2055980414-374143148.png,41.45454545,26.54545455,28.54545455,32.54545455,30.18181818,50
216570695-1990417017.png,38.90909091,61.54545455,51.63636364,60.09090909,62.90909091,60.45454545
2187262714-376378501.png,32.54545455,48.54545455,47.18181818,36.81818182,57.54545455,47.63636364
225317499-2042883939.png,26.45454545,53,50.27272727,47.81818182,48.63636364,48
2466745411-458620524.png,51.54545455,71.63636364,67,77.54545455,81.09090909,66.45454545
2504525872-477530960.png,36.18181818,49.18181818,52.90909091,47.27272727,47.72727273,44.90909091
2578050466-599218589.png,48,57.54545455,57.90909091,55.18181818,67.27272727,58.54545455
259505-1939800280.png,37.81818182,59.72727273,50,64.18181818,50.90909091,65.90909091
2692805426-611234126.png,49.63636364,29.81818182,26.54545455,37.81818182,25.90909091,40
277313221-2406307838.png,75.45454545,14.81818182,13,18,19.09090909,23.36363636
2893220697-701259143.png,65.36363636,51.27272727,42,57.09090909,42.18181818,59.27272727
2900765866-1067637332.png,43.09090909,48.45454545,53.54545455,24.45454545,63.27272727,33.81818182
3197003265-1094666325.png,32.72727273,53.09090909,51.09090909,51,48.54545455,49.45454545
3205771837-1242413945.png,42.81818182,70.18181818,63.36363636,73.27272727,70,71
3505025198-1439969252.png,54.27272727,24.81818182,19.36363636,27.81818182,20,33.45454545
3776926244-1472018081.png,42.18181818,54.45454545,54.36363636,61.45454545,57.90909091,61.72727273
3894834319-1482179781.png,25.09090909,25.45454545,32.27272727,32.36363636,39,31.63636364
3901736939-1667517350.png,53.81818182,52.36363636,52.27272727,61.72727273,51.90909091,64.63636364
4082983028-1814167872.png,31.36363636,36.54545455,32.27272727,52,35.45454545,57.09090909
458620524-2478373931.png,39.81818182,78.90909091,60.27272727,74.27272727,64.27272727,70.27272727
537639242-2989255075.png,41.63636364,64.81818182,63.81818182,69.27272727,60,65.81818182
545221693-3246770078.png,67.18181818,38.72727273,29.81818182,49.18181818,32.63636364,55.72727273
607697778-3407634467.png,44.27272727,42.72727273,46.36363636,37,44.09090909,44.90909091
75300394-1971198480.png,42.09090909,45.63636364,47.09090909,40.36363636,47.45454545,41.54545455
901348950-4288867230.png,42.54545455,60.45454545,44.54545455,68.72727273,57.54545455,64.36363636
1071478059-121855198.png,15.7,55.7,59,53.7,55.7,50.2
1191524032-170974769.png,21.4,60.6,53.7,67.2,57.6,64.4
148570-1939800280.png,21,72.2,62.9,73.8,64.3,62.7
1711987699-241477212.png,17.8,64.4,64.8,84.3,61.4,67.1
1793486405-374143148.png,15.9,41.2,41.9,53.5,42.7,47.7
2055980414-376378501.png,19.9,36.3,33.5,44.4,43,41.2
216570695-2042883939.png,21,50.8,43.8,59.5,51.1,47.9
2187262714-458620524.png,18.1,72.6,71,76.5,64.2,71.7
225317499-2406307838.png,57.9,52.7,44.7,34.1,45.8,44.3
2466745411-477530960.png,16.9,39.2,31.4,43.7,44.6,42.4
2504525872-599218589.png,14.7,42.5,35.8,42,36.1,41.8
2578050466-611234126.png,21.5,63.2,48,66.1,51.1,53.6
259505-1971198480.png,18.7,48.5,43.1,42.2,43.4,46.7
2692805426-701259143.png,42.9,43.2,41,62.6,42.3,54.7
277313221-2478373931.png,17.4,43.5,45,64,45.8,62.5
2893220697-1067637332.png,27.7,49.4,38.8,30.3,46.4,33.2
2900765866-1094666325.png,24.1,66.1,52.4,66.7,63.3,53.2
3197003265-1242413945.png,25.8,66.9,55.2,74.8,56.4,69.5
3205771837-1439969252.png,12.4,49.5,36.3,41.6,40.1,41
3505025198-1472018081.png,22.7,55.7,50.7,54,61.8,52.8
3776926244-1482179781.png,14.9,36.6,45.9,58,51.3,47.1
3894834319-1667517350.png,24,46.4,38,56.8,48,55
3901736939-1814167872.png,12.9,45.4,39.6,52,45.1,50
4082983028-1867628749.png,14.5,35.9,27.4,51.7,33.1,45.4
458620524-2989255075.png,24,56,50.7,61.7,49.3,62.9
537639242-3246770078.png,64.8,43.3,43.2,55.4,39,43.8
545221693-3407634467.png,32.6,35.3,33.1,32.5,36.6,32.3
607697778-4288867230.png,25.7,72.3,62.8,69.1,65.3,68.6
75300394-1990417017.png,23.7,53.2,48.1,62.6,44.4,56.7
901348950-514967.png,20.6,54.7,51.3,71.1,56.1,59.1
1071478059-170974769.png,35.5,30.2,35.3,47.1,49.3,48.8
1191524032-241477212.png,34.5,60.3,55.8,59.9,61.2,69.9
148570-1971198480.png,47.4,44.7,44,43.3,38.7,43.1
1711987699-374143148.png,30,56.7,69.2,68.1,66.1,72.5
1793486405-376378501.png,39.9,28.6,19.4,34.6,23.8,35
2055980414-458620524.png,24.3,57.5,57.1,61.5,57.9,60.6
216570695-2406307838.png,61.8,25.2,15.6,31.4,30.7,30.1
2187262714-477530960.png,33,42.6,40.9,37.1,54.4,57.4
225317499-2478373931.png,41.4,70.1,59.8,75.2,69.6,76.2
2466745411-599218589.png,26.4,42.1,32.9,43.1,48.1,44.5
2504525872-611234126.png,34.9,34,27.7,39,35.3,43.8
2578050466-701259143.png,60.8,63,45.3,80.3,48.3,71.6
259505-1990417017.png,30,38.4,49.9,59.8,46.9,55.4
2692805426-1067637332.png,42.2,28.8,27.3,37.1,40.6,31.5
277313221-2989255075.png,50,31.4,29.9,41.1,38.2,46.8
2893220697-1094666325.png,32.2,49.6,47,64.4,47.1,46.1
2900765866-1242413945.png,37.8,61.4,52,79.2,66,67.9
3197003265-1439969252.png,47.2,40.1,28.2,36.6,36.2,36.3
3205771837-1472018081.png,36.8,66.5,62,71.7,70.1,71.9
3505025198-1482179781.png,27,33.2,29,47.9,33.2,40
3776926244-1667517350.png,59.2,48,52.1,63.3,44.1,69.8
3894834319-1814167872.png,33,69.2,63.9,68.4,70.2,60.2
3901736939-1867628749.png,41.5,48.7,36.6,62.4,40.4,52.4
4082983028-1939800280.png,39.6,56.4,45.9,68.2,55.6,61.7
458620524-3246770078.png,64.6,38,48.8,45.7,38.9,50.1
537639242-3407634467.png,52.4,45.2,35.5,48.2,47.5,34.7
545221693-4288867230.png,35.2,55.1,37.9,57.9,47.8,54.3
607697778-514967.png,29.6,62.4,66.6,71.6,66.4,65.4
75300394-2042883939.png,15.8,43.2,34.3,44.2,45.3,35
901348950-121855198.png,26.7,57.2,40.3,44.6,38.8,48.6
1071478059-241477212.png,36.2,48.9,51.8,63.6,58.5,50.1
1191524032-374143148.png,41,63.7,64.7,71.2,66.6,63.9
148570-1990417017.png,33.4,54.1,52.4,65.8,54,60.9
1711987699-376378501.png,35.5,55.3,65.6,80.5,69.8,62.3
1793486405-458620524.png,32.5,67.7,62.6,62.3,54.3,65
2055980414-477530960.png,15.9,29.8,25.9,40.5,39.7,53.5
216570695-2478373931.png,33.5,68.5,71.4,85,61.3,64.6
2187262714-599218589.png,28,30.5,33.8,43.5,42.2,39.6
225317499-2989255075.png,47.6,54.3,50.1,64.3,58.3,59.2
2466745411-611234126.png,28.3,36.2,30.5,46.6,27.9,52.4
2504525872-701259143.png,41.4,61.6,62.7,78,50,76.8
2578050466-1067637332.png,40.7,63.6,66.5,62.8,78.7,66.2
259505-2042883939.png,24.5,31.1,30.9,51.7,44.9,52.2
2692805426-1094666325.png,27.2,41.6,44.3,63.9,46.1,60.4
277313221-3246770078.png,68.5,33.5,27.4,43.3,28.8,51.8
2893220697-1242413945.png,41,48.3,53.7,72.1,57.2,73.3
2900765866-1439969252.png,24.6,26.8,21.4,39.8,46.2,31.7
3197003265-1472018081.png,36.3,70.3,64.8,73.9,72.2,58.9
3205771837-1482179781.png,24.3,51.3,39.5,52.6,48.4,49.2
3505025198-1667517350.png,55.1,41.3,53,80.4,44.6,71.3
3776926244-1814167872.png,29.8,45.2,58.3,71.7,53.8,68.7
3894834319-1867628749.png,32.6,35.4,29.7,59.1,30.4,42.2
3901736939-1939800280.png,34.7,59.7,62.6,79.6,55.4,68.9
4082983028-1971198480.png,39.4,50.6,59.1,55.6,49,47.5
458620524-3407634467.png,34.9,55.1,52.2,54.6,65.6,51.9
537639242-4288867230.png,42.7,69.4,64.5,79.8,55.6,71.6
545221693-514967.png,36.7,35.9,35,52.1,39.5,45.9
607697778-121855198.png,25.2,39.3,43.5,51.2,45,50.2
75300394-2406307838.png,65.4,19,18.1,26.9,22.8,32.3
901348950-170974769.png,30.1,30.9,41.1,44.3,33.9,53.2
1071478059-374143148.png,42.5,49.4,47.9,48.4,40.6,54.8
1191524032-376378501.png,35.7,55,53.4,47.9,53.5,41.6
148570-2042883939.png,38.1,46.8,40.8,43.7,50.1,42.7
1711987699-458620524.png,49.8,67.5,70.1,70.9,71.7,70.4
1793486405-477530960.png,25,45,35.6,39.2,40.2,31.5
2055980414-599218589.png,22.7,28.6,28.9,27.6,24.9,28.3
216570695-2989255075.png,37.2,61.5,53.2,54.5,61,60.1
2187262714-611234126.png,40.9,46,42.7,41.3,38.1,40.8
225317499-3246770078.png,62.9,56.2,58.5,53.6,61.6,57.8
2466745411-701259143.png,43.3,60.5,47.3,58.6,61.5,61.5
2504525872-1067637332.png,30.6,35.5,39.8,29.5,39.4,30.2
2578050466-1094666325.png,40.4,59.9,66.8,67.1,67.5,71.8
259505-2406307838.png,41.1,23.9,21.2,20.8,26.2,28.4
2692805426-1242413945.png,44.8,57.9,63.7,67.6,60.4,67.4
277313221-3407634467.png,23.6,15.1,20.1,21.8,16.1,19.4
2893220697-1439969252.png,26.2,31.1,28.1,29,38.3,24.5
2900765866-1472018081.png,30.4,59.6,52.9,52.1,55.5,52.2
3197003265-1482179781.png,24.4,31.4,33.4,36.8,41.3,41
3205771837-1667517350.png,43,56.6,57.5,52.8,59,61
3505025198-1814167872.png,37.4,40.2,38.6,37.9,48.7,52.5
3776926244-1867628749.png,41.7,47.8,57,46.4,45.8,48.6
3894834319-1939800280.png,43.4,63.2,56.8,64.3,64.1,60.2
3901736939-1971198480.png,34,58.9,49.3,49,52.4,48.6
4082983028-1990417017.png,34.7,36.3,46.5,51.3,46.8,49.9
458620524-4288867230.png,48.5,61.7,73.8,61.1,61.6,64.2
537639242-514967.png,42.9,62.1,62.7,62.1,64.5,52.1
545221693-121855198.png,23.5,30.1,22.5,30.8,29.8,30.8
607697778-170974769.png,28.8,45,29.1,27.9,33.3,33.3
75300394-2478373931.png,36.9,51.4,55,61.5,62,57.9
901348950-241477212.png,24.5,43.7,44,49.9,52.5,54.4
1071478059-376378501.png,29.1,45.3,46.9,41.8,47,40.4
1191524032-458620524.png,28.3,71,68.2,63.7,67.9,64
148570-2406307838.png,36.1,34.3,30.3,27.8,33.7,35.5
1711987699-477530960.png,28.6,53,53,59.2,62.5,55.9
1793486405-599218589.png,30.7,32.7,30.9,36.5,33.5,39.2
2055980414-611234126.png,32.6,28.6,29.2,36.4,33.5,39.2
216570695-3246770078.png,51.2,55.3,51.2,54.2,51.8,59.2
2187262714-701259143.png,46,77.6,56.9,79,69.1,69.2
225317499-3407634467.png,36.3,66.5,62.8,58.4,65.4,53.5
2466745411-1067637332.png,30.5,36.6,34.2,40.6,35,41.7
2504525872-1094666325.png,23.9,49,45.4,53,46.5,50.5
2578050466-1242413945.png,40.5,62,61.4,75.1,70.2,62.4
259505-2478373931.png,34.5,52.2,48.5,63.2,50,59.5
2692805426-1439969252.png,26.8,26.3,22.1,32.8,19.1,32.7
277313221-4288867230.png,37.1,45.6,36,53.1,42.1,43
2893220697-1472018081.png,36.2,70.5,61.6,60.1,59.2,60.5
2900765866-1482179781.png,19.8,38,25.4,36.2,22.7,36.1
3197003265-1667517350.png,42.9,52.7,61,63.6,60.3,56.4
3205771837-1814167872.png,27.1,61.4,58.9,62.3,61.5,53
3505025198-1867628749.png,31.3,37.9,37.8,50.2,37.6,47.2
3776926244-1939800280.png,32.8,75.6,58.1,75.6,67.6,64.1
3894834319-1971198480.png,38,72.9,79.8,63.5,68.3,53.6
3901736939-1990417017.png,33,59.5,55.7,56.5,51.1,59.1
4082983028-2042883939.png,23.3,39.3,30.6,46.4,28.7,46.6
458620524-514967.png,26,41,54.7,51.2,50.7,39.1
537639242-121855198.png,24.9,53.1,59.6,61.3,54.1,49.5
545221693-170974769.png,27,22.2,21.4,37.8,22.5,35.7
607697778-241477212.png,25.9,38.5,40.5,52.1,48.8,48.6
75300394-2989255075.png,35.6,67.7,55.6,58.1,56.4,60.4
901348950-374143148.png,30.3,65.4,57.3,56.3,56.3,57.3
1071478059-458620524.png,22.6,54,52.8,61.4,66.3,49.2
1191524032-477530960.png,28.9,47.9,46.9,43.4,57.6,47.6
148570-2478373931.png,29.8,57.8,58.8,66.2,54.6,53.1
1711987699-599218589.png,20.3,57.2,57.8,52,56.4,42
1793486405-611234126.png,36.3,40.5,31.5,45.1,40.5,47.8
2055980414-701259143.png,37.5,36.7,43,61.2,44.4,48.3
216570695-3407634467.png,30,54,44.9,48.7,49.9,47.5
2187262714-1067637332.png,25.5,53.5,45.8,40.7,54.8,39.8
225317499-4288867230.png,27.6,66.7,71.2,75,65.3,61.5
2466745411-1094666325.png,22.9,47.9,47.3,61.3,49.5,53
2504525872-1242413945.png,27.2,65.1,62.7,70.9,60.8,60
2578050466-1439969252.png,27.9,47.5,47.9,38.8,56.8,44.4
259505-2989255075.png,34.7,49.6,47.1,53.5,49.6,47.1
2692805426-1472018081.png,28.2,52.8,54.8,59.1,61.5,55.1
277313221-514967.png,16.4,27.5,23,32,31.5,21.7
2893220697-1482179781.png,17.7,32.2,25.9,41.5,33.8,31.5
2900765866-1667517350.png,32.2,57.3,51.7,60.4,57.4,47.4
3197003265-1814167872.png,19.3,54.5,50,60.6,50.3,51.8
3205771837-1867628749.png,16.5,34.7,37.2,58.9,42.3,48.5
3505025198-1939800280.png,30.1,42.9,48.5,66.6,50.2,55.9
3776926244-1971198480.png,34.9,47,47.6,45.4,54.4,47.5
3894834319-1990417017.png,32.9,58.7,50.2,55.5,54.2,43.8
3901736939-2042883939.png,23.9,53,46.5,49.8,52,50.7
4082983028-2406307838.png,63,27.4,24.4,29.7,33.8,28
458620524-121855198.png,19.3,53.7,51.1,48.3,62.1,40.1
537639242-170974769.png,25.9,43.7,42,43.8,56.7,44.4
545221693-241477212.png,18.4,19.1,26.4,33.2,36.2,26
607697778-374143148.png,22.3,51.2,46.1,52.1,48.5,58.4
75300394-3246770078.png,56.9,46,40.1,53.8,50.1,49.3
901348950-376378501.png,24.1,54.7,45,45.9,45.7,42.7
1071478059-477530960.png,43.3,47.2,50.1,55.4,48.2,47.4
1191524032-599218589.png,40.9,43.2,46.9,53.4,45.8,47.5
148570-2989255075.png,32.2,53.2,58,68,57.6,69.8
1711987699-611234126.png,42.8,42.6,51.4,51.9,45.4,56.8
1793486405-701259143.png,46.8,28.1,44.6,61.2,38.5,53.9
2055980414-1067637332.png,30,23.5,19.4,27.9,17.6,30.7
216570695-4288867230.png,35.9,65.9,75.4,77.4,62.6,71.6
2187262714-1094666325.png,39.2,60.4,60.1,62.6,67.5,48.9
225317499-514967.png,34.5,52.7,65.8,57.1,57.9,50.9
2466745411-1242413945.png,38.6,68.3,67.2,72.9,65.2,64.2
2504525872-1439969252.png,23.5,26.7,34.3,41.1,35.7,40
2578050466-1472018081.png,30,70.4,72.9,75.8,69,75.1
259505-3246770078.png,44.5,34.9,46.1,51.7,45.2,50.4
2692805426-1482179781.png,31.3,33.4,32.6,43.6,33.3,35.2
277313221-121855198.png,30.5,19.5,22.6,34.9,24.4,28.3
2893220697-1667517350.png,50.4,59.6,57,65,59.4,58.9
2900765866-1814167872.png,33.2,51.7,59.6,60.4,51.8,57.8
